generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
100674,16,39984,8,12,99,100
100675,12,39988,8,12,99,100
100676,22,39978,12,2,99,100
100677,18,39982,14,18,99,100
100678,40,39960,22,0,99,100
100679,18,39982,16,38,99,100
100680,18,39982,8,8,99,100
100681,20,39980,14,12,99,100
100682,28,39972,8,0,99,100
100683,20,39980,8,16,99,100
100684,20,39980,16,16,99,100
100685,22,39978,8,6,99,100
100686,18,39982,2,6,99,100
100687,22,39978,12,8,99,100
100688,20,39980,12,14,99,100
100689,16,39984,8,12,99,100
100690,12,39988,8,12,99,100
100691,22,39978,12,2,99,100
100692,18,39982,14,18,99,100
100693,40,39960,22,0,99,100
100694,18,39982,16,38,99,100
100695,18,39982,8,8,99,100
100696,20,39980,14,12,99,100
100697,28,39972,8,0,99,100
100698,20,39980,8,16,99,100
100699,20,39980,16,16,99,100
100700,22,39978,8,6,99,100
100701,18,39982,2,6,99,100
100702,22,39978,12,8,99,100
100703,20,39980,12,14,99,100
100704,16,39984,8,12,99,100
100705,12,39988,8,12,99,100
100706,22,39978,12,2,99,100
100707,18,39982,14,18,99,100
100708,40,39960,22,0,99,100
100709,18,39982,16,38,99,100
100710,18,39982,8,8,99,100
100711,20,39980,14,12,99,100
100712,28,39972,8,0,99,100
100713,20,39980,8,16,99,100
100714,20,39980,16,16,99,100
100715,22,39978,8,6,99,100
100716,18,39982,2,6,99,100
100717,22,39978,12,8,99,100
100718,20,39980,12,14,99,100
100719,16,39984,8,12,99,100
100720,12,39988,8,12,99,100
100721,22,39978,12,2,99,100
100722,18,39982,14,18,99,100
100723,40,39960,22,0,99,100
100724,18,39982,16,38,99,100
100725,18,39982,8,8,99,100
100726,20,39980,14,12,99,100
100727,28,39972,8,0,99,100
100728,20,39980,8,16,99,100
100729,20,39980,16,16,99,100
100730,22,39978,8,6,99,100
100731,18,39982,2,6,99,100
100732,22,39978,12,8,99,100
100733,20,39980,12,14,99,100
100734,16,39984,8,12,99,100
