generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
591,333,159667,121,105,177,204
592,322,159678,111,122,177,204
593,337,159663,111,96,176,204
594,346,159654,121,112,178,204
595,361,159639,131,116,176,204
596,372,159628,138,127,179,205
597,329,159671,113,156,177,205
598,338,159662,119,110,176,205
599,325,159675,121,134,178,206
600,334,159666,119,110,179,207
601,337,159663,130,127,178,206
602,333,159667,117,121,178,206
603,349,159651,130,114,180,206
604,322,159678,115,142,178,205
605,313,159687,110,119,178,205
606,331,159669,115,97,178,205
607,320,159680,112,123,178,205
608,337,159663,134,117,179,204
609,336,159664,130,131,178,205
610,363,159637,136,109,179,205
611,366,159634,145,142,179,204
612,376,159624,146,136,180,205
613,393,159607,147,130,181,205
614,374,159626,135,154,181,206
615,379,159621,134,129,180,205
616,359,159641,127,147,181,206
617,384,159616,149,124,182,206
618,374,159626,137,147,182,206
619,401,159599,156,129,184,207
620,397,159603,146,150,184,207
621,384,159616,131,144,184,208
622,388,159612,136,132,183,207
623,383,159617,131,136,183,207
624,395,159605,142,130,183,208
625,389,159611,151,157,183,208
626,398,159602,141,132,183,207
627,366,159634,135,167,181,206
628,380,159620,139,125,180,206
629,368,159632,128,140,181,207
630,382,159618,136,122,181,208
631,361,159639,132,153,179,206
632,369,159631,131,123,181,207
633,379,159621,146,136,181,207
634,374,159626,138,143,182,207
635,373,159627,134,135,184,207
636,392,159608,137,118,184,208
637,390,159610,150,152,184,208
638,384,159616,143,149,187,208
639,371,159629,142,155,186,208
640,342,159658,121,150,184,207
641,335,159665,115,122,185,207
642,338,159662,114,111,185,207
643,353,159647,128,113,186,207
644,318,159682,114,149,183,206
645,326,159674,120,112,183,205
646,278,159722,107,155,181,205
647,286,159714,99,91,182,206
648,273,159727,91,104,181,206
649,263,159737,75,85,182,206
650,248,159752,74,89,181,205
651,246,159754,71,73,180,205
652,241,159759,69,74,181,206
653,230,159770,61,72,179,204
654,221,159779,63,72,177,203
655,233,159767,66,54,178,204
656,227,159773,74,80,179,204
657,233,159767,67,61,179,203
658,229,159771,71,75,179,203
659,237,159763,73,65,177,203
660,228,159772,65,74,176,203
661,239,159761,69,58,176,204
662,248,159752,71,62,174,203
663,225,159775,60,83,172,201
664,227,159773,65,63,171,201
665,235,159765,72,64,170,202
666,241,159759,68,62,170,202
667,241,159759,71,71,170,202
668,244,159756,78,75,171,202
669,237,159763,78,85,171,202
670,242,159758,71,66,172,202
671,236,159764,72,78,171,202
672,230,159770,71,77,172,202
673,226,159774,69,73,172,202
674,230,159770,72,68,172,202
675,232,159768,62,60,171,202
676,234,159766,67,65,171,202
677,249,159751,72,57,171,203
678,240,159760,75,84,171,202
679,267,159733,88,61,171,203
680,251,159749,90,106,171,202
681,278,159722,92,65,173,203
682,265,159735,89,102,172,202
683,283,159717,86,68,174,203
684,285,159715,96,94,172,203
685,275,159725,76,86,172,203
686,262,159738,78,91,172,202
687,276,159724,91,77,172,202
688,260,159740,74,90,171,202
689,289,159711,92,63,172,203
690,264,159736,79,104,171,202
691,263,159737,74,75,171,202
692,272,159728,82,73,171,202
693,272,159728,75,75,172,202
694,278,159722,80,74,172,202
695,283,159717,84,79,171,201
696,291,159709,95,87,173,202
697,278,159722,87,100,173,201
698,282,159718,95,91,174,201
699,282,159718,93,93,173,201
700,287,159713,84,79,173,201
701,296,159704,91,82,173,201
702,295,159705,84,85,174,202
703,309,159691,94,80,174,202
704,323,159677,98,84,175,202
705,315,159685,95,103,172,202
706,309,159691,99,105,172,201
707,324,159676,104,89,172,202
708,313,159687,101,112,172,201
709,316,159684,95,92,172,201
710,323,159677,113,106,172,201
711,317,159683,92,98,172,201
712,315,159685,109,111,171,201
713,324,159676,106,97,172,201
714,334,159666,113,103,172,201
715,334,159666,117,117,170,201
716,330,159670,114,118,171,200
717,324,159676,107,113,171,200
718,303,159697,99,120,171,200
719,309,159691,98,92,171,201
720,289,159711,93,113,172,200
721,291,159709,94,92,173,201
722,282,159718,84,93,173,201
723,284,159716,89,87,173,201
724,299,159701,98,83,174,201
725,285,159715,93,107,173,201
726,296,159704,100,89,174,201
727,300,159700,96,92,174,201
728,322,159678,110,88,173,201
729,325,159675,103,100,174,201
730,320,159680,119,124,174,201
731,334,159666,105,91,174,201
732,311,159689,107,130,174,201
